Datetime,Open,High,Low,Close,Volume
2026-09-25 09:05:00+09:00,405.0,405.0,405.0,405.0,0.0
2026-09-25 09:30:00+09:00,405.0,405.0,405.0,405.0,50.0
2026-09-25 09:35:00+09:00,405.1000061035156,405.1000061035156,404.8999938964844,404.8999938964844,25280.0
2026-09-25 09:45:00+09:00,405.1000061035156,405.1000061035156,405.0,405.0,90.0
2026-09-25 09:50:00+09:00,405.0,405.0,405.0,405.0,50.0
2026-09-25 10:00:00+09:00,405.1000061035156,405.1000061035156,405.1000061035156,405.1000061035156,50.0
2026-09-25 10:05:00+09:00,405.1000061035156,405.1000061035156,405.1000061035156,405.1000061035156,60.0
2026-09-25 10:10:00+09:00,405.1000061035156,405.3999938964844,405.1000061035156,405.3999938964844,590.0
2026-09-25 10:15:00+09:00,405.5,405.5,405.5,405.5,150.0
2026-09-25 10:20:00+09:00,405.3999938964844,405.3999938964844,405.3999938964844,405.3999938964844,140.0
2026-09-25 10:30:00+09:00,405.5,405.5,405.5,405.5,10.0
2026-09-25 10:35:00+09:00,405.3999938964844,405.3999938964844,405.3999938964844,405.3999938964844,9900.0
2026-09-25 10:40:00+09:00,405.6000061035156,405.6000061035156,405.6000061035156,405.6000061035156,150.0
2026-09-25 10:50:00+09:00,405.6000061035156,405.6000061035156,405.6000061035156,405.6000061035156,10.0
2026-09-25 11:05:00+09:00,405.70001220703125,405.70001220703125,405.70001220703125,405.70001220703125,2800.0
2026-09-25 11:15:00+09:00,405.5,405.5,405.5,405.5,570.0
2026-09-25 11:25:00+09:00,405.6000061035156,405.6000061035156,405.6000061035156,405.6000061035156,30.0
2026-09-25 11:30:00+09:00,405.5,405.5,405.5,405.5,10.0
2026-09-25 12:30:00+09:00,405.70001220703125,405.79998779296875,405.70001220703125,405.79998779296875,5230.0
2026-09-25 12:35:00+09:00,405.6000061035156,405.6000061035156,405.6000061035156,405.6000061035156,200.0
2026-09-25 12:40:00+09:00,405.6000061035156,405.6000061035156,405.6000061035156,405.6000061035156,430.0
2026-09-25 12:45:00+09:00,405.5,405.6000061035156,405.5,405.6000061035156,170.0
2026-09-25 12:50:00+09:00,405.6000061035156,405.6000061035156,405.6000061035156,405.6000061035156,390.0
2026-09-25 12:55:00+09:00,405.6000061035156,405.6000061035156,405.6000061035156,405.6000061035156,20.0
2026-09-25 13:00:00+09:00,405.5,405.5,405.5,405.5,230.0
2026-09-25 13:05:00+09:00,405.6000061035156,405.6000061035156,405.6000061035156,405.6000061035156,20.0
2026-09-25 13:15:00+09:00,405.3999938964844,405.5,405.3999938964844,405.5,110.0
2026-09-25 13:20:00+09:00,405.5,405.5,405.5,405.5,210.0
2026-09-25 13:25:00+09:00,405.5,405.5,405.5,405.5,50.0
2026-09-25 13:45:00+09:00,405.3999938964844,405.3999938964844,405.3999938964844,405.3999938964844,40.0
2026-09-25 13:50:00+09:00,405.5,405.5,405.5,405.5,30.0
2026-09-25 13:55:00+09:00,405.3999938964844,405.5,405.3999938964844,405.3999938964844,170.0
2026-09-25 14:00:00+09:00,405.5,405.5,405.5,405.5,10.0
2026-09-25 14:05:00+09:00,405.5,405.5,405.5,405.5,370.0
2026-09-25 14:10:00+09:00,405.6000061035156,405.6000061035156,405.6000061035156,405.6000061035156,20.0
2026-09-25 14:30:00+09:00,405.6000061035156,405.8999938964844,405.6000061035156,405.8999938964844,8810.0
2026-09-25 14:40:00+09:00,406.0,406.0,406.0,406.0,960.0
2026-09-25 14:50:00+09:00,406.0,406.0,406.0,406.0,50.0
2026-09-25 14:55:00+09:00,406.0,406.0,406.0,406.0,9410.0
2026-09-25 15:05:00+09:00,406.1000061035156,406.20001220703125,406.1000061035156,406.1000061035156,280.0
2026-09-25 15:10:00+09:00,406.20001220703125,406.20001220703125,406.20001220703125,406.20001220703125,40000.0
2026-09-25 15:15:00+09:00,406.29998779296875,406.3999938964844,406.29998779296875,406.3999938964844,2020.0
2026-09-25 15:20:00+09:00,406.29998779296875,406.29998779296875,406.29998779296875,406.29998779296875,10.0
