Datetime,Open,High,Low,Close,Volume
2026-09-25 09:05:00+09:00,768.2999877929688,769.5,765.2999877929688,769.5,86750.0
2026-09-25 09:10:00+09:00,769.0,771.9000244140625,769.0,771.7999877929688,199530.0
2026-09-25 09:15:00+09:00,771.9000244140625,772.0999755859375,768.9000244140625,770.2999877929688,139690.0
2026-09-25 09:20:00+09:00,770.2999877929688,770.2999877929688,767.2000122070312,767.5,66190.0
2026-09-25 09:25:00+09:00,767.7000122070312,770.5,767.5,769.9000244140625,130480.0
2026-09-25 09:30:00+09:00,770.2000122070312,770.2000122070312,767.9000244140625,767.9000244140625,107530.0
2026-09-25 09:35:00+09:00,768.5,770.5999755859375,767.4000244140625,770.0,27170.0
2026-09-25 09:40:00+09:00,770.0,770.7000122070312,769.5999755859375,769.7000122070312,57900.0
2026-09-25 09:45:00+09:00,770.0,771.0999755859375,770.0,771.0999755859375,68560.0
2026-09-25 09:50:00+09:00,771.0999755859375,772.9000244140625,771.0,772.7000122070312,74440.0
2026-09-25 09:55:00+09:00,772.5,772.9000244140625,771.5,772.0,49040.0
2026-09-25 10:00:00+09:00,771.7000122070312,772.2999877929688,771.0999755859375,771.7999877929688,15550.0
2026-09-25 10:05:00+09:00,772.0,773.2000122070312,771.9000244140625,773.2000122070312,85740.0
2026-09-25 10:10:00+09:00,773.2000122070312,775.0999755859375,773.0999755859375,775.0999755859375,80830.0
2026-09-25 10:15:00+09:00,774.9000244140625,775.7999877929688,774.5,775.5,37510.0
2026-09-25 10:20:00+09:00,775.5,776.0,774.9000244140625,775.2999877929688,56820.0
2026-09-25 10:25:00+09:00,775.2999877929688,775.9000244140625,773.7999877929688,773.7999877929688,34650.0
2026-09-25 10:30:00+09:00,773.7999877929688,775.9000244140625,773.2999877929688,775.2000122070312,276560.0
2026-09-25 10:35:00+09:00,775.2000122070312,777.0999755859375,774.7000122070312,776.7999877929688,58640.0
2026-09-25 10:40:00+09:00,776.5,777.0,776.2999877929688,777.0,62240.0
2026-09-25 10:45:00+09:00,777.0999755859375,777.2000122070312,776.2999877929688,776.9000244140625,8630.0
2026-09-25 10:50:00+09:00,776.7000122070312,777.7999877929688,776.0,777.7999877929688,17730.0
2026-09-25 10:55:00+09:00,777.7000122070312,777.7999877929688,777.0999755859375,777.7000122070312,36960.0
2026-09-25 11:00:00+09:00,777.4000244140625,777.5,775.7999877929688,775.9000244140625,37410.0
2026-09-25 11:05:00+09:00,775.7000122070312,776.7000122070312,775.2000122070312,775.2000122070312,78370.0
2026-09-25 11:10:00+09:00,775.5,775.7999877929688,775.0,775.2999877929688,3710.0
2026-09-25 11:15:00+09:00,775.0,775.5999755859375,774.7000122070312,775.5999755859375,5370.0
2026-09-25 11:20:00+09:00,775.7999877929688,776.7000122070312,775.5,776.7000122070312,17970.0
2026-09-25 11:25:00+09:00,776.5,776.5999755859375,775.5999755859375,775.5999755859375,16670.0
