Datetime,Open,High,Low,Close,Volume
2026-09-16 09:05:00+09:00,981.0,981.0,981.0,981.0,0.0
2026-09-16 09:10:00+09:00,981.0,981.0,981.0,981.0,543.0
2026-09-16 09:15:00+09:00,982.0,982.0,981.0,982.0,12.0
2026-09-16 09:20:00+09:00,981.0,982.0,981.0,982.0,38354.0
2026-09-16 09:25:00+09:00,982.0,982.0,981.0,982.0,2606.0
2026-09-16 09:30:00+09:00,982.0,982.0,981.0,982.0,399.0
2026-09-16 09:35:00+09:00,982.0,982.0,982.0,982.0,6.0
2026-09-16 09:40:00+09:00,981.0,982.0,981.0,982.0,18.0
2026-09-16 09:45:00+09:00,982.0,982.0,981.0,982.0,132.0
2026-09-16 09:50:00+09:00,982.0,982.0,981.0,982.0,232.0
2026-09-16 09:55:00+09:00,981.0,982.0,981.0,982.0,4799.0
2026-09-16 10:00:00+09:00,982.0,982.0,982.0,982.0,160.0
2026-09-16 10:05:00+09:00,981.0,981.0,980.0,980.0,1046.0
2026-09-16 10:10:00+09:00,980.0,981.0,980.0,981.0,807.0
2026-09-16 10:15:00+09:00,981.0,981.0,980.0,980.0,12.0
2026-09-16 10:25:00+09:00,980.0,981.0,980.0,981.0,169.0
2026-09-16 10:30:00+09:00,981.0,981.0,981.0,981.0,365.0
2026-09-16 10:35:00+09:00,981.0,981.0,981.0,981.0,5.0
2026-09-16 10:45:00+09:00,981.0,981.0,980.0,980.0,3.0
2026-09-16 10:50:00+09:00,981.0,981.0,980.0,980.0,1656.0
2026-09-16 10:55:00+09:00,981.0,981.0,981.0,981.0,21039.0
2026-09-16 11:00:00+09:00,982.0,982.0,982.0,982.0,11.0
2026-09-16 11:05:00+09:00,982.0,982.0,982.0,982.0,110.0
2026-09-16 11:15:00+09:00,982.0,982.0,982.0,982.0,9951.0
2026-09-16 11:20:00+09:00,983.0,983.0,983.0,983.0,1.0
2026-09-16 11:25:00+09:00,983.0,983.0,983.0,983.0,126.0
2026-09-16 11:30:00+09:00,982.0,982.0,982.0,982.0,0.0
