Date,Open,High,Low,Close,Volume,Adj Close
2024-09-04,436.0,442.0,426.3999938964844,428.3999938964844,8156130.0,428.3999938964844
2024-09-05,418.2999877929688,436.2999877929688,416.0,425.2000122070313,5259120.0,425.2000122070313
2024-09-06,425.5,427.6000061035156,413.3999938964844,416.8999938964844,4873320.0,416.8999938964844
2024-09-09,395.29998779296875,413.3999938964844,393.29998779296875,412.6000061035156,14144250.0,412.6000061035156
2024-09-10,415.20001220703125,419.70001220703125,410.0,410.8999938964844,7533200.0,410.8999938964844
2024-09-11,405.3999938964844,407.3999938964844,388.5,395.8999938964844,8010190.0,395.8999938964844
2024-09-12,415.29998779296875,419.6000061035156,408.79998779296875,416.29998779296875,8038050.0,416.29998779296875
2024-09-13,413.0,414.20001220703125,405.70001220703125,408.3999938964844,9891320.0,408.3999938964844
2024-09-17,410.79998779296875,411.5,392.0,404.70001220703125,10448360.0,404.70001220703125
2024-09-18,410.70001220703125,412.5,399.70001220703125,404.79998779296875,6864530.0,404.79998779296875
2024-09-19,422.6000061035156,428.1000061035156,419.8999938964844,422.8999938964844,6689830.0,422.8999938964844
2024-09-20,437.29998779296875,437.70001220703125,430.20001220703125,430.20001220703125,6638320.0,430.20001220703125
2024-09-24,441.20001220703125,443.29998779296875,435.1000061035156,435.70001220703125,5383820.0,435.70001220703125
2024-09-25,434.79998779296875,438.0,432.0,433.3999938964844,7558850.0,433.3999938964844
2024-09-26,444.0,457.0,443.20001220703125,457.0,6327340.0,457.0
2024-09-27,465.0,475.0,457.20001220703125,475.0,7610720.0,475.0
2024-09-30,444.20001220703125,448.5,436.1000061035156,437.8999938964844,7715970.0,437.8999938964844
2024-10-01,445.5,456.6000061035156,444.5,454.29998779296875,4145990.0,454.29998779296875
2024-10-02,443.5,450.29998779296875,437.70001220703125,441.0,4620260.0,441.0
2024-10-03,458.29998779296875,459.79998779296875,450.5,451.1000061035156,4575470.0,451.1000061035156
2024-10-04,452.79998779296875,457.3999938964844,452.20001220703125,455.1000061035156,2703830.0,455.1000061035156
2024-10-07,471.1000061035156,475.3999938964844,468.29998779296875,471.8999938964844,4720560.0,471.8999938964844
2024-10-08,463.8999938964844,464.1000061035156,454.3999938964844,458.1000061035156,3779540.0,458.1000061035156
2024-10-09,464.70001220703125,466.29998779296875,455.8999938964844,459.8999938964844,4675930.0,459.8999938964844
2024-10-10,466.8999938964844,466.8999938964844,460.1000061035156,461.6000061035156,3264400.0,461.6000061035156
2024-10-11,463.5,465.79998779296875,459.0,460.0,5076560.0,460.0
2024-10-15,469.29998779296875,470.8999938964844,465.0,465.0,6523640.0,465.0
2024-10-16,450.70001220703125,461.29998779296875,449.70001220703125,454.29998779296875,5841090.0,454.29998779296875
2024-10-17,455.0,459.6000061035156,451.8999938964844,453.20001220703125,3056410.0,453.20001220703125
2024-10-18,455.79998779296875,458.1000061035156,451.5,453.20001220703125,3495420.0,453.20001220703125
2024-10-21,454.1000061035156,454.79998779296875,447.29998779296875,450.3999938964844,2696940.0,450.3999938964844
2024-10-22,448.8999938964844,450.5,435.1000061035156,440.3999938964844,8332590.0,440.3999938964844
2024-10-23,439.29998779296875,444.3999938964844,433.79998779296875,435.5,3395970.0,435.5
2024-10-24,427.5,438.20001220703125,425.1000061035156,435.70001220703125,6099230.0,435.70001220703125
2024-10-25,431.0,433.6000061035156,424.8999938964844,429.79998779296875,3651610.0,429.79998779296875
2024-10-28,427.0,445.0,425.1000061035156,443.0,7686880.0,443.0
2024-10-29,443.1000061035156,451.29998779296875,441.5,450.1000061035156,3593780.0,450.1000061035156
2024-10-30,454.0,461.70001220703125,453.5,455.79998779296875,2205290.0,455.79998779296875
2024-10-31,452.6000061035156,457.5,449.6000061035156,455.70001220703125,3511980.0,455.70001220703125
