Date,Open,High,Low,Close,Volume,Adj Close
2024-09-09,9116.0,9251.0,8980.0,9217.0,2455.0,8934.33203125
2024-09-10,9227.0,9300.0,9118.0,9118.0,2230.0,8838.3681640625
2024-09-11,9021.0,9032.0,8784.0,8863.0,1361.0,8591.1875
2024-09-12,8987.0,9048.0,8917.0,9010.0,773.0,8733.6796875
2024-09-13,8901.0,8920.0,8829.0,8845.0,531.0,8573.740234375
2024-09-17,8845.0,8960.0,8696.0,8794.0,2830.0,8524.3037109375
2024-09-18,8856.0,8940.0,8797.0,8940.0,788.0,8665.826171875
2024-09-19,8953.0,9071.0,8911.0,9000.0,13112.0,8723.986328125
2024-09-20,9006.0,9008.0,8865.0,8908.0,10233.0,8634.80859375
2024-09-24,8908.0,9090.0,8908.0,9012.0,1585.0,8735.6181640625
2024-09-25,9135.0,9145.0,8977.0,9042.0,2083.0,8764.69921875
2024-09-26,9116.0,9344.0,9080.0,9344.0,1242.0,9057.4365234375
2024-09-27,9390.0,9450.0,9187.0,9429.0,2494.0,9139.830078125
2024-09-30,9043.0,9238.0,8866.0,9039.0,3159.0,8761.791015625
2024-10-01,9065.0,9065.0,8898.0,8952.0,2262.0,8677.458984375
2024-10-02,8963.0,9040.0,8895.0,8915.0,2675.0,8641.59375
2024-10-03,9065.0,9183.0,9010.0,9024.0,894.0,8747.2509765625
2024-10-04,9028.0,9230.0,9028.0,9205.0,1351.0,8922.7001953125
2024-10-07,9397.0,9397.0,9230.0,9322.0,629.0,9036.1123046875
2024-10-08,9247.0,9422.0,9240.0,9371.0,1571.0,9083.6083984375
2024-10-09,9410.0,9423.0,9185.0,9221.0,2730.0,8938.208984375
2024-10-10,9267.0,9349.0,9188.0,9188.0,430.0,8906.2216796875
2024-10-11,9234.0,9234.0,9117.0,9120.0,735.0,8840.306640625
2024-10-15,9091.0,9176.0,9038.0,9109.0,2468.0,8829.64453125
2024-10-16,9028.0,9180.0,8983.0,9180.0,1065.0,8898.466796875
2024-10-17,9224.0,9449.0,9224.0,9368.0,2579.0,9080.7001953125
2024-10-18,9391.0,9410.0,9198.0,9222.0,1993.0,8939.177734375
2024-10-21,9222.0,9222.0,8982.0,8982.0,3731.0,8706.5390625
2024-10-22,8980.0,9073.0,8930.0,8955.0,1721.0,8680.3671875
2024-10-23,9002.0,9056.0,8950.0,8981.0,2619.0,8705.5693359375
