Date,Open,High,Low,Close,Volume,Adj Close
2024-09-09,29005.0,29605.0,28850.0,29605.0,123.0,28232.42578125
2024-09-10,29615.0,29700.0,29485.0,29535.0,581.0,28165.669921875
2024-09-11,29460.0,29490.0,28875.0,28875.0,38.0,27536.26953125
2024-09-12,29580.0,29780.0,29380.0,29615.0,786.0,28241.958984375
2024-09-13,29355.0,29440.0,29265.0,29440.0,13.0,28075.07421875
2024-09-17,29595.0,29605.0,29070.0,29415.0,41.0,28051.234375
2024-09-18,29745.0,29750.0,29295.0,29295.0,23.0,27936.796875
2024-09-19,29795.0,30140.0,29795.0,30020.0,58.0,28628.18359375
2024-09-20,30260.0,30340.0,30030.0,30030.0,1496.0,28637.720703125
2024-09-24,30320.0,30540.0,30320.0,30390.0,108.0,28981.029296875
2024-09-25,30410.0,30410.0,30090.0,30320.0,366.0,28914.275390625
2024-09-26,30650.0,31010.0,30590.0,31010.0,380.0,29572.28515625
2024-09-27,31100.0,31390.0,31070.0,31350.0,305.0,29896.521484375
2024-09-30,30360.0,30790.0,30360.0,30660.0,139.0,29238.51171875
2024-10-01,31340.0,31350.0,30750.0,31030.0,251.0,29591.357421875
2024-10-02,30770.0,30940.0,30660.0,30660.0,533.0,29238.51171875
2024-10-03,31290.0,31300.0,30810.0,30810.0,100.0,29381.556640625
2024-10-04,30810.0,30960.0,30810.0,30910.0,41.0,29476.919921875
2024-10-07,31340.0,31340.0,31010.0,31030.0,102.0,29591.357421875
2024-10-08,30780.0,30960.0,30660.0,30660.0,70.0,29238.51171875
2024-10-09,31080.0,31080.0,30590.0,30700.0,79.0,29276.65625
2024-10-10,30760.0,30760.0,30600.0,30650.0,60.0,29228.974609375
2024-10-11,30670.0,30670.0,30400.0,30400.0,26.0,28990.564453125
2024-10-15,30670.0,30670.0,30490.0,30610.0,70.0,29190.830078125
2024-10-16,30690.0,30700.0,30470.0,30500.0,31.0,29085.927734375
2024-10-17,30560.0,30620.0,30480.0,30480.0,33.0,29066.857421875
2024-10-18,30630.0,30630.0,30380.0,30480.0,26.0,29066.857421875
2024-10-21,30520.0,30520.0,30110.0,30350.0,56.0,28942.8828125
2024-10-22,30100.0,30100.0,29830.0,29985.0,42.0,28594.806640625
2024-10-23,29985.0,29985.0,29740.0,29740.0,95.0,28361.166015625
2024-10-24,29500.0,29690.0,29500.0,29620.0,23.0,28246.728515625
2024-10-25,29795.0,29795.0,29550.0,29560.0,9.0,28189.51171875
2024-10-28,29760.0,29980.0,29605.0,29950.0,121.0,28561.4296875
2024-10-29,29900.0,29935.0,29750.0,29920.0,1563.0,28532.8203125
2024-10-30,30000.0,30210.0,30000.0,30140.0,38.0,28742.62109375
2024-10-31,30150.0,30300.0,30150.0,30300.0,40.0,28895.201171875
2024-11-01,30040.0,30140.0,30040.0,30140.0,82.0,28742.62109375
2024-11-05,30300.0,30340.0,30000.0,30310.0,98.0,28904.73828125
2024-11-06,30500.0,30950.0,30500.0,30600.0,186.0,29181.29296875
2024-11-07,30730.0,31200.0,30490.0,31200.0,243.0,29753.474609375
2024-11-08,31300.0,31300.0,30830.0,30850.0,88.0,29419.701171875
2024-11-11,30840.0,30860.0,30650.0,30730.0,85.0,29305.265625
2024-11-12,30990.0,31210.0,30970.0,31120.0,175.0,29677.185546875
2024-11-13,31140.0,31140.0,30740.0,30820.0,92.0,29391.09375
2024-11-14,31100.0,31100.0,30400.0,30740.0,6.0,29314.802734375
2024-11-15,30780.0,30800.0,30700.0,30700.0,317.0,29276.65625
2024-11-18,30580.0,30690.0,30580.0,30670.0,39.0,29248.046875
2024-11-19,30660.0,30750.0,30660.0,30680.0,70.0,29257.583984375
2024-11-20,30800.0,30800.0,30580.0,30620.0,74.0,29200.365234375
2024-11-21,30660.0,30670.0,30580.0,30580.0,11.0,29162.220703125
2024-11-22,30600.0,30810.0,30600.0,30790.0,10.0,29362.484375
2024-11-25,31070.0,31080.0,30760.0,30760.0,24.0,29333.875
2024-11-26,30710.0,30860.0,30610.0,30770.0,1339.0,29343.412109375
2024-11-27,30680.0,30680.0,30280.0,30280.0,124.0,28876.12890625
2024-11-28,30250.0,30720.0,30250.0,30720.0,18.0,29295.73046875
2024-11-29,30730.0,30740.0,30710.0,30740.0,3.0,29314.802734375
2024-12-02,30740.0,30850.0,30540.0,30850.0,73.0,29419.701171875
2024-12-03,30850.0,31270.0,30850.0,31270.0,170.0,29820.23046875
2024-12-04,31060.0,31380.0,30770.0,30770.0,96.0,29343.412109375
2024-12-05,30770.0,30950.0,30770.0,30910.0,22.0,29476.919921875
2024-12-06,30790.0,30790.0,30660.0,30790.0,47.0,29362.484375
