Date,Open,High,Low,Close,Volume,Adj Close
2024-09-04,23590.0,23825.0,22745.0,22995.0,6774200.0,21995.865234375
2024-09-05,22550.0,22960.0,22110.0,22425.0,5567800.0,21450.630859375
2024-09-06,22615.0,22795.0,21810.0,22000.0,4987000.0,21044.09765625
2024-09-09,20500.0,21500.0,20450.0,21500.0,6414600.0,20565.822265625
2024-09-10,22000.0,22470.0,21140.0,22260.0,7054300.0,21292.80078125
2024-09-11,22230.0,22800.0,21705.0,22210.0,7219700.0,21244.97265625
2024-09-12,23640.0,23925.0,22910.0,23280.0,6420200.0,22268.482421875
2024-09-13,23770.0,23790.0,23005.0,23680.0,7084700.0,22651.1015625
2024-09-17,23350.0,23470.0,22025.0,22440.0,7135900.0,21464.98046875
2024-09-18,22960.0,22960.0,22270.0,22465.0,4196200.0,21488.892578125
2024-09-19,23050.0,23260.0,22660.0,23020.0,5570500.0,22019.779296875
2024-09-20,23940.0,24380.0,23740.0,24245.0,6722600.0,23191.552734375
2024-09-24,24680.0,25035.0,23920.0,24020.0,5644700.0,22976.330078125
2024-09-25,24015.0,24340.0,23850.0,23850.0,3624800.0,22813.71484375
2024-09-26,24915.0,25770.0,24840.0,25760.0,6521600.0,24640.724609375
2024-09-27,26500.0,27475.0,26180.0,27475.0,9281000.0,26554.380859375
2024-09-30,26000.0,26170.0,25250.0,25290.0,7688000.0,24442.595703125
2024-10-01,25730.0,26245.0,25660.0,26040.0,5055300.0,25167.462890625
2024-10-02,25045.0,25440.0,24890.0,25080.0,4878200.0,24239.630859375
2024-10-03,26000.0,26165.0,25700.0,25760.0,4628600.0,24896.84765625
2024-10-04,25630.0,25700.0,25200.0,25355.0,3659400.0,24505.416015625
2024-10-07,26010.0,26175.0,25470.0,25650.0,4220700.0,24790.533203125
2024-10-08,25770.0,25960.0,25100.0,25460.0,4181300.0,24606.900390625
2024-10-09,25870.0,25980.0,25635.0,25770.0,4062900.0,24906.509765625
2024-10-10,26085.0,26145.0,25455.0,25515.0,3769000.0,24660.056640625
2024-10-11,25735.0,25740.0,25475.0,25620.0,3234400.0,24761.5390625
2024-10-15,26210.0,26950.0,26140.0,26770.0,4443700.0,25873.00390625
2024-10-16,24270.0,24680.0,24005.0,24310.0,5928000.0,23495.4296875
2024-10-17,24110.0,24160.0,23500.0,23530.0,5294800.0,22741.568359375
2024-10-18,23525.0,23690.0,23125.0,23500.0,4363100.0,22712.57421875
2024-10-21,23550.0,23930.0,23250.0,23720.0,3295600.0,22925.203125
2024-10-22,23705.0,23905.0,22970.0,22990.0,4336800.0,22219.662109375
2024-10-23,22905.0,22980.0,22610.0,22770.0,3272800.0,22007.03515625
2024-10-24,22530.0,23480.0,22520.0,23025.0,4464300.0,22253.490234375
2024-10-25,23055.0,23360.0,23015.0,23220.0,3311000.0,22441.955078125
2024-10-28,23215.0,24075.0,23090.0,23860.0,4064100.0,23060.51171875
2024-10-29,23505.0,23985.0,23435.0,23985.0,3236200.0,23181.3203125
2024-10-30,24355.0,24445.0,24010.0,24010.0,5344900.0,23205.484375
2024-10-31,23610.0,23965.0,23400.0,23400.0,4154300.0,22615.923828125
2024-11-01,22630.0,22770.0,22385.0,22485.0,4405400.0,21731.58203125
2024-11-05,22870.0,23285.0,22640.0,22930.0,2999200.0,22161.671875
2024-11-06,23200.0,23730.0,23130.0,23460.0,4002800.0,22673.9140625
2024-11-07,23605.0,23670.0,22595.0,23055.0,3888700.0,22282.484375
2024-11-08,23595.0,23680.0,23100.0,23250.0,3183100.0,22470.94921875
2024-11-11,22990.0,23315.0,22880.0,23260.0,2325300.0,22480.615234375
2024-11-12,23220.0,23245.0,22385.0,22605.0,3612000.0,21847.5625
2024-11-13,23900.0,24190.0,22800.0,22805.0,8384600.0,22040.861328125
2024-11-14,22830.0,22970.0,21900.0,22010.0,5347000.0,21272.498046875
2024-11-15,22000.0,22795.0,21980.0,22300.0,4772100.0,21552.78125
2024-11-18,21880.0,22145.0,21680.0,21945.0,3632800.0,21209.677734375
2024-11-19,21800.0,22075.0,21795.0,22000.0,2619300.0,21262.8359375
2024-11-20,22000.0,22090.0,21645.0,21870.0,2517900.0,21137.189453125
2024-11-21,21970.0,22040.0,21505.0,21780.0,3223700.0,21050.20703125
2024-11-22,22110.0,22395.0,22005.0,22250.0,3043700.0,21504.458984375
2024-11-25,22575.0,23320.0,22565.0,23135.0,6050400.0,22359.8046875
2024-11-26,23125.0,23150.0,22265.0,22650.0,4547900.0,21891.0546875
2024-11-27,22280.0,22515.0,22145.0,22240.0,3397800.0,21494.79296875
2024-11-28,21900.0,24540.0,21855.0,23740.0,10056300.0,22944.53125
2024-11-29,23300.0,23575.0,23120.0,23310.0,4680200.0,22528.94140625
2024-12-02,23415.0,23900.0,23345.0,23640.0,4230800.0,22847.8828125
2024-12-03,24280.0,24790.0,24220.0,24650.0,5934100.0,23824.0390625
2024-12-04,25005.0,25260.0,24425.0,24655.0,4230700.0,23828.873046875
2024-12-05,25290.0,25290.0,24450.0,24585.0,3705400.0,23761.216796875
2024-12-06,24240.0,24390.0,23730.0,23950.0,4056100.0,23147.49609375
2024-12-09,24200.0,24235.0,23600.0,23760.0,3359900.0,22963.861328125
2024-12-10,23900.0,24600.0,23820.0,24600.0,4541900.0,23775.71484375
2024-12-11,24200.0,24545.0,24065.0,24480.0,3236200.0,23659.736328125
2024-12-12,25010.0,25020.0,24560.0,24625.0,4238300.0,23799.876953125
2024-12-13,24260.0,24575.0,23815.0,23860.0,4186500.0,23060.51171875
2024-12-16,23890.0,24225.0,23630.0,23655.0,2598900.0,22862.37890625
2024-12-17,23775.0,23965.0,23585.0,23840.0,2747900.0,23041.181640625
2024-12-18,23700.0,23990.0,23620.0,23785.0,2495600.0,22988.025390625
2024-12-19,23150.0,23555.0,22905.0,23450.0,3341400.0,22664.25
2024-12-20,23280.0,23705.0,23195.0,23300.0,3449700.0,22519.2734375
2024-12-23,23620.0,23720.0,23335.0,23605.0,2275400.0,22814.0546875
2024-12-24,23980.0,24185.0,23565.0,23640.0,2244100.0,22847.8828125
2024-12-25,23735.0,23805.0,23490.0,23700.0,2164000.0,22905.873046875
2024-12-26,23625.0,23930.0,23590.0,23830.0,2436300.0,23031.517578125
2024-12-27,24000.0,24415.0,23860.0,24380.0,3129900.0,23563.0859375
2024-12-30,24420.0,24490.0,24115.0,24185.0,2586100.0,23374.62109375
2025-01-06,24480.0,24635.0,24135.0,24360.0,3147300.0,23543.7578125
2025-01-07,25340.0,27265.0,25255.0,27100.0,10258300.0,26191.947265625
2025-01-08,26790.0,27670.0,26690.0,27540.0,6154100.0,26617.203125
2025-01-09,27305.0,27620.0,26900.0,27035.0,4369400.0,26129.125
2025-01-10,27030.0,27595.0,26980.0,27025.0,4977300.0,26119.458984375
2025-01-14,26700.0,26820.0,25840.0,26020.0,4567400.0,25148.134765625
2025-01-15,26345.0,26435.0,25550.0,25655.0,4222800.0,24795.365234375
2025-01-16,26155.0,27150.0,25565.0,26650.0,5085600.0,25757.0234375
2025-01-17,26600.0,27030.0,26325.0,26655.0,4021500.0,25761.857421875
2025-01-20,26950.0,27150.0,26440.0,26650.0,3110300.0,25757.0234375
2025-01-21,27040.0,27345.0,26610.0,27035.0,3889800.0,26129.125
2025-01-22,27525.0,27825.0,27240.0,27490.0,4631700.0,26568.876953125
2025-01-23,28000.0,28395.0,27160.0,27430.0,4186300.0,26510.888671875
2025-01-24,27150.0,27485.0,26970.0,27135.0,3296400.0,26225.771484375
2025-01-27,26800.0,26895.0,25735.0,25805.0,4537100.0,24940.33984375
2025-01-28,24440.0,24895.0,24235.0,24325.0,5508300.0,23509.9296875
2025-01-29,24800.0,25040.0,24185.0,24895.0,4633600.0,24060.830078125
2025-01-30,25190.0,25495.0,24610.0,25360.0,4121100.0,24510.25
2025-01-31,25860.0,26320.0,25860.0,26205.0,4175100.0,25326.935546875
2025-02-03,25560.0,25965.0,25480.0,25750.0,3239200.0,24887.181640625
2025-02-04,26295.0,26680.0,25740.0,26025.0,3495500.0,25152.96875
2025-02-05,26220.0,26220.0,25890.0,26070.0,2242900.0,25196.45703125
2025-02-06,26280.0,26695.0,26090.0,26580.0,2942000.0,25689.37109375
2025-02-07,25850.0,26230.0,25360.0,25500.0,4736900.0,24645.55859375
2025-02-10,25675.0,25970.0,25265.0,25635.0,3122900.0,24776.03515625
2025-02-12,26070.0,26180.0,25435.0,25650.0,3070600.0,24790.533203125
2025-02-13,25700.0,25790.0,25350.0,25350.0,3027300.0,24500.5859375
2025-02-14,25130.0,25360.0,24745.0,24825.0,3719800.0,23993.17578125
2025-02-17,24505.0,24930.0,24430.0,24790.0,2675700.0,23959.34765625
2025-02-18,25070.0,25470.0,24870.0,25130.0,2601600.0,24287.95703125
2025-02-19,25100.0,26100.0,25010.0,26015.0,4084800.0,25143.302734375
2025-02-20,25940.0,25965.0,25125.0,25200.0,3740200.0,24355.611328125
2025-02-21,25000.0,25470.0,24985.0,25455.0,2734300.0,24602.06640625
2025-02-25,24680.0,25545.0,24200.0,24200.0,5001500.0,23389.1171875
2025-02-26,23100.0,23105.0,22480.0,22945.0,5996200.0,22176.169921875
2025-02-27,23350.0,23395.0,22970.0,23155.0,3757500.0,22379.134765625
2025-02-28,22300.0,22465.0,21785.0,22125.0,5111500.0,21383.646484375
2025-03-03,22465.0,22515.0,22075.0,22380.0,2698700.0,21630.1015625
2025-03-04,21730.0,22565.0,21605.0,22450.0,3782000.0,21697.755859375
2025-03-05,22440.0,22640.0,22035.0,22035.0,3107200.0,21296.662109375
2025-03-06,22190.0,22310.0,21550.0,21780.0,3485300.0,21050.20703125
2025-03-07,21140.0,21265.0,20985.0,21115.0,4349600.0,20407.490234375
2025-03-10,21000.0,21680.0,21000.0,21475.0,2848500.0,20755.42578125
2025-03-11,21005.0,21370.0,20635.0,21370.0,3772400.0,20653.9453125
2025-03-12,21250.0,21535.0,21130.0,21335.0,2519400.0,20620.1171875
2025-03-13,21695.0,21835.0,21290.0,21320.0,3219800.0,20605.619140625
2025-03-14,21015.0,21555.0,20965.0,21480.0,3667800.0,20760.259765625
2025-03-17,21850.0,22220.0,21760.0,21955.0,2734800.0,21219.341796875
2025-03-18,22410.0,22460.0,22170.0,22330.0,2372800.0,21581.779296875
2025-03-19,22290.0,22665.0,22200.0,22200.0,2852100.0,21456.1328125
2025-03-21,22070.0,22600.0,22070.0,22365.0,2918400.0,21615.60546875
2025-03-24,22390.0,22390.0,22150.0,22190.0,1957300.0,21446.46875
2025-03-25,22770.0,23010.0,22250.0,22310.0,2724200.0,21562.447265625
2025-03-26,22810.0,22875.0,22500.0,22670.0,2932600.0,21910.3828125
2025-03-27,22410.0,22590.0,22170.0,22290.0,3317100.0,21543.1171875
2025-03-28,21810.0,21840.0,21285.0,21525.0,3180400.0,21113.4921875
2025-03-31,20560.0,20650.0,20100.0,20110.0,4453200.0,19725.54296875
2025-04-01,20190.0,20440.0,19950.0,20250.0,3003700.0,19862.865234375
2025-04-02,20350.0,20850.0,20315.0,20640.0,3538400.0,20245.41015625
2025-04-03,19240.0,19930.0,19170.0,19880.0,4719000.0,19499.939453125
2025-04-04,19540.0,19700.0,18600.0,18960.0,5626300.0,18597.52734375
2025-04-07,16560.0,17650.0,16560.0,17060.0,6089700.0,16733.8515625
2025-04-08,17720.0,18865.0,17680.0,18550.0,4906100.0,18195.3671875
2025-04-09,17800.0,17950.0,17110.0,17420.0,5792400.0,17086.970703125
2025-04-10,20220.0,20250.0,19310.0,19665.0,5516600.0,19289.05078125
2025-04-11,18590.0,19765.0,18415.0,19640.0,5253900.0,19264.52734375
2025-04-14,20240.0,20660.0,19710.0,19905.0,4692600.0,19524.4609375
2025-04-15,20000.0,20220.0,19930.0,19990.0,2442700.0,19607.8359375
2025-04-16,19890.0,20000.0,19425.0,19690.0,4413600.0,19313.572265625
2025-04-17,19710.0,19915.0,19190.0,19810.0,4333100.0,19431.279296875
2025-04-18,19600.0,19745.0,19310.0,19515.0,2346100.0,19141.91796875
2025-04-21,19370.0,19640.0,19250.0,19430.0,2012600.0,19058.54296875
2025-04-22,19340.0,19485.0,19090.0,19180.0,2530000.0,18813.322265625
2025-04-23,19960.0,19985.0,19470.0,19650.0,3203700.0,19274.3359375
2025-04-24,20185.0,20555.0,20115.0,20385.0,4566300.0,19995.28515625
2025-04-25,21245.0,21365.0,20815.0,21250.0,4594400.0,20843.748046875
2025-04-28,21630.0,21645.0,21110.0,21200.0,2978200.0,20794.705078125
2025-04-30,21000.0,21230.0,20785.0,21225.0,3439300.0,20819.224609375
2025-05-01,21530.0,21565.0,20570.0,21210.0,7217400.0,20804.513671875
2025-05-02,21700.0,21885.0,20990.0,21140.0,5778700.0,20735.8515625
2025-05-07,21555.0,21940.0,21310.0,21905.0,4935300.0,21486.2265625
2025-05-08,22295.0,22570.0,21995.0,22355.0,4223200.0,21927.623046875
2025-05-09,22725.0,22750.0,22155.0,22555.0,4368300.0,22123.798828125
2025-05-12,22820.0,23060.0,22550.0,22890.0,3911700.0,22452.39453125
2025-05-13,24000.0,24255.0,23615.0,24000.0,5801500.0,23541.173828125
2025-05-14,24460.0,24560.0,23815.0,24225.0,4211200.0,23761.873046875
2025-05-15,23955.0,24220.0,23805.0,24130.0,2985800.0,23668.689453125
2025-05-16,23810.0,23895.0,23320.0,23465.0,2996000.0,23016.40234375
2025-05-19,23060.0,23310.0,22950.0,23065.0,2521700.0,22624.048828125
2025-05-20,23145.0,23625.0,23140.0,23345.0,2833100.0,22898.6953125
