Date,Open,High,Low,Close,Volume,Adj Close
2024-09-09,27625.0,28475.0,27335.0,28475.0,647.0,27174.16796875
2024-09-10,28140.0,28370.0,27750.0,27820.0,356.0,26549.091796875
2024-09-11,27400.0,27420.0,26680.0,26965.0,841.0,25733.150390625
2024-09-12,27640.0,27835.0,27510.0,27775.0,252.0,26506.1484375
2024-09-13,27710.0,27710.0,27300.0,27355.0,93.0,26105.333984375
2024-09-17,27340.0,27340.0,26670.0,27030.0,657.0,25795.181640625
2024-09-18,27450.0,27650.0,27395.0,27645.0,822.0,26382.0859375
2024-09-19,28630.0,28900.0,28420.0,28715.0,1536.0,27403.205078125
2024-09-20,29200.0,29405.0,28865.0,28865.0,6115.0,27546.353515625
2024-09-24,29330.0,29375.0,28950.0,28960.0,815.0,27637.01171875
2024-09-25,28950.0,29350.0,28950.0,29170.0,142.0,27837.41796875
2024-09-26,29570.0,29840.0,29285.0,29785.0,807.0,28424.32421875
2024-09-27,29835.0,31100.0,29835.0,30730.0,1111.0,29326.154296875
2024-09-30,28910.0,29345.0,28630.0,28715.0,1043.0,27403.205078125
2024-10-01,29240.0,29375.0,29005.0,29315.0,457.0,27975.794921875
2024-10-02,28900.0,29255.0,28825.0,28940.0,702.0,27617.92578125
2024-10-03,29745.0,29815.0,29310.0,29310.0,444.0,27971.025390625
2024-10-04,29355.0,29355.0,29135.0,29280.0,650.0,27942.39453125
2024-10-07,30040.0,30040.0,29730.0,29805.0,1193.0,28443.41015625
2024-10-08,29600.0,29600.0,29030.0,29030.0,388.0,27703.814453125
2024-10-09,29375.0,29375.0,28885.0,29045.0,153.0,27718.12890625
2024-10-10,29445.0,29500.0,29225.0,29500.0,125.0,28152.34375
2024-10-11,29430.0,29430.0,29000.0,29035.0,915.0,27708.5859375
2024-10-15,29455.0,29455.0,28880.0,28880.0,1029.0,27560.66796875
2024-10-16,28620.0,28950.0,28465.0,28585.0,788.0,27279.14453125
2024-10-17,28890.0,29065.0,28735.0,28735.0,553.0,27422.29296875
2024-10-18,29025.0,29025.0,28675.0,28720.0,370.0,27407.978515625
2024-10-21,28730.0,28985.0,28640.0,28730.0,146.0,27417.51953125
2024-10-22,28800.0,28835.0,28450.0,28605.0,1008.0,27298.23046875
2024-10-23,28815.0,29470.0,28815.0,29145.0,483.0,27813.5625
2024-10-24,29000.0,29085.0,28545.0,28960.0,732.0,27637.01171875
2024-10-25,28850.0,29040.0,28640.0,28850.0,744.0,27532.037109375
2024-10-28,28850.0,29845.0,28850.0,29700.0,1200.0,28343.20703125
2024-10-29,29830.0,29830.0,29570.0,29710.0,1080.0,28352.75
2024-10-30,29710.0,30120.0,29710.0,30120.0,709.0,28744.01953125
2024-10-31,29860.0,29935.0,29395.0,29705.0,364.0,28347.978515625
2024-11-01,29005.0,29305.0,28720.0,29020.0,1179.0,27694.271484375
2024-11-05,29135.0,29330.0,29010.0,29055.0,251.0,27727.673828125
2024-11-06,29350.0,29760.0,28645.0,29345.0,2000.0,28004.42578125
2024-11-07,29800.0,30190.0,29800.0,30050.0,563.0,28677.21875
2024-11-08,29800.0,29825.0,29070.0,29220.0,2312.0,27885.13671875
2024-11-11,29105.0,29370.0,29050.0,29135.0,151.0,27804.017578125
2024-11-12,29320.0,30020.0,29320.0,29515.0,567.0,28166.658203125
2024-11-13,29695.0,29695.0,28900.0,29100.0,219.0,27770.6171875
2024-11-14,29245.0,29580.0,29030.0,29030.0,641.0,27703.814453125
